NOME;FASE_2021;TURMA_2021;INSTITUICAO_ENSINO_ALUNO_2021;SINALIZADOR_INGRESSANTE_2021;PEDRA_2021;INDE_2021;IAA_2021;IEG_2021;IPS_2021;IDA_2021;IPP_2021;REC_EQUIPE_1_2021;REC_EQUIPE_2_2021;REC_EQUIPE_3_2021;REC_EQUIPE_4_2021;PONTO_VIRADA_2021;IPV_2021;IAN_2021;NIVEL_IDEAL_2021;DEFASAGEM_2021
ALUNO-1596;0.0;Q;Escola Pública;Ingressante;Ametista;8.081;9.0;8.3;7.5;7.0;7.8;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.9;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1597;;;;;;;;;;;;;;;;;;;;
ALUNO-1598;;;;;;;;;;;;;;;;;;;;
ALUNO-1599;0.0;P;Escola Pública;Ingressante;Ágata;6.258;8.5;6.7;7.5;2.9;7.5;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.5;5.0;Nível 2 (5o e 6o ano);-2.0
ALUNO-1600;3.0;L;Rede Decisão;Veterano;Quartzo;4.451;6.7;2.2;5.0;2.9;5.2;Alocado em Fase anterior;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;3.7;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1601;1.0;J;Escola Pública;Veterano;Ágata;5.864;10.0;5.8;7.5;1.5;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.8;5.0;Nível 3 (7o e 8o ano);-2.0
ALUNO-1602;5.0;L;Rede Decisão;Veterano;Ágata;6.192;7.1;6.7;6.9;2.7;7.2;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;6.1;10.0;Nível 5 (1o EM);0.0
ALUNO-1603;0.0;O;Escola Pública;Ingressante;Ametista;8.069;8.0;10.0;7.5;7.1;8.4;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.8;5.0;Nível 2 (5o e 6o ano);-2.0
ALUNO-1604;;;;;;;;;;;;;;;;;;;;
ALUNO-1605;2.0;M;Escola Pública;Veterano;Ágata;6.379;7.4;7.5;7.5;1.9;8.1;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.5;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1606;0.0;J;Escola Pública;Ingressante;Ametista;7.083;9.0;6.7;7.5;6.7;5.6;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não avaliado;Não;8.5;5.0;Nível 1 (4o ano);-1.0
ALUNO-1607;;;;;;;;;;;;;;;;;;;;
ALUNO-1608;;;;;;;;;;;;;;;;;;;;
ALUNO-1609;;;;;;;;;;;;;;;;;;;;
ALUNO-1610;;;;;;;;;;;;;;;;;;;;
ALUNO-1611;;;;;;;;;;;;;;;;;;;;
ALUNO-1612;5.0;B;Escola Pública;Ingressante;Quartzo;4.511;7.9;3.9;0.0;2.1;7.5;Promovido de Fase;Alocado em Fase anterior;Promovido de Fase + Bolsa;Mantido na Fase atual;Não;6.4;5.0;Nível 7 (3o EM);-2.0
ALUNO-1613;1.0;J;Escola Pública;Ingressante;Ametista;7.772;10.0;8.3;7.5;3.9;8.1;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.8;10.0;Nível 1 (4o ano);0.0
ALUNO-1614;0.0;Q;Escola Pública;Veterano;Topázio;8.544;9.5;10.0;7.5;7.1;7.8;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.3;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1615;;;;;;;;;;;;;;;;;;;;
ALUNO-1616;;;;;;;;;;;;;;;;;;;;
ALUNO-1617;2.0;D;Escola Pública;Veterano;Ametista;7.933;8.5;8.3;7.5;8.3;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;8.8;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1618;3.0;R;Escola Pública;Veterano;Ágata;6.058;10.0;5.3;7.5;2.3;7.2;Promovido de Fase;Promovido de Fase;Não avaliado;Não avaliado;Não;5.4;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1619;;;;;;;;;;;;;;;;;;;;
ALUNO-1620;1.0;G;Escola Pública;Veterano;Ametista;7.411;7.0;9.6;5.6;6.9;8.3;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;7.6;5.0;Nível 3 (7o e 8o ano);-2.0
ALUNO-1621;;;;;;;;;;;;;;;;;;;;
ALUNO-1622;;;;;;;;;;;;;;;;;;;;
ALUNO-1623;;;;;;;;;;;;;;;;;;;;
ALUNO-1624;;;;;;;;;;;;;;;;;;;;
ALUNO-1625;3.0;M;Escola Pública;Veterano;Quartzo;5.135;7.9;3.3;6.9;4.3;6.7;Mantido na Fase atual;Alocado em Fase anterior;Mantido na Fase atual;Não avaliado;Não;4.8;5.0;Nível 4 (9o ano);-1.0
ALUNO-1626;;;;;;;;;;;;;;;;;;;;
ALUNO-1627;2.0;D;Escola Pública;Veterano;Ametista;8.092;8.0;7.1;7.5;7.9;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Sim;9.0;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1628;3.0;D;Escola Pública;Ingressante;Ágata;5.835;7.9;5.6;7.5;5.4;7.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;4.4;5.0;Nível 4 (9o ano);-1.0
ALUNO-1629;;;;;;;;;;;;;;;;;;;;
ALUNO-1630;0.0;I;Escola Pública;Veterano;Ametista;7.273;8.5;10.0;7.5;5.4;7.8;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.6;5.0;Nível 1 (4o ano);-1.0
ALUNO-1631;1.0;M;Rede Decisão;Ingressante;Topázio;9.069;9.0;10.0;7.5;8.3;8.1;Promovido de Fase;Mantido na Fase + Bolsa;Promovido de Fase + Bolsa;Não avaliado;Sim;9.7;10.0;Nível 1 (4o ano);0.0
ALUNO-1632;4.0;A;Escola Pública;Veterano;Ametista;7.144;9.2;5.6;7.5;5.9;7.5;Promovido de Fase;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não;7.2;10.0;Nível 4 (9o ano);0.0
ALUNO-1633;0.0;M;Escola Pública;Ingressante;Ágata;6.133;9.5;5.8;7.5;3.5;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.6;5.0;Nível 1 (4o ano);-1.0
ALUNO-1634;5.0;A;Rede Decisão;Veterano;Topázio;8.632;9.6;9.2;7.5;6.8;7.7;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Sim;9.9;10.0;Nível 5 (1o EM);0.0
ALUNO-1635;2.0;P;Escola Pública;Veterano;Quartzo;5.364;0.0;3.8;7.5;3.1;7.3;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.6;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1636;;;;;;;;;;;;;;;;;;;;
ALUNO-1637;2.0;H;Escola Pública;Veterano;Ágata;6.082;9.5;5.4;7.5;3.1;7.3;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.2;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1638;6.0;C;Escola Pública;Veterano;Ágata;6.772;8.8;7.8;7.5;5.0;7.5;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;6.7;5.0;Nível 7 (3o EM);-1.0
ALUNO-1639;4.0;A;Escola Pública;Veterano;Ágata;6.239;6.7;6.9;5.0;5.1;7.5;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;7.0;5.0;Nível 6 (2o EM);-2.0
ALUNO-1640;;;;;;;;;;;;;;;;;;;;
ALUNO-1641;;;;;;;;;;;;;;;;;;;;
ALUNO-1642;2.0;C;Escola Pública;Ingressante;Quartzo;5.061;0.0;2.9;7.5;4.6;7.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.7;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1643;;;;;;;;;;;;;;;;;;;;
ALUNO-1644;4.0;G;Rede Decisão;Veterano;Topázio;8.866;8.3;9.7;7.5;7.8;9.2;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Sim;9.3;10.0;Nível 4 (9o ano);0.0
ALUNO-1645;;;;;;;;;;;;;;;;;;;;
ALUNO-1646;;;;;;;;;;;;;;;;;;;;
ALUNO-1647;6.0;A;Escola Pública;Veterano;Ágata;6.517;7.5;3.9;7.5;5.5;7.8;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;6.8;10.0;Nível 6 (2o EM);0.0
ALUNO-1648;;;;;;;;;;;;;;;;;;;;
ALUNO-1649;;;;;;;;;;;;;;;;;;;;
ALUNO-1650;2.0;E;Escola Pública;Veterano;Ametista;7.475;8.5;6.7;6.3;5.6;8.5;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.5;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1651;0.0;M;Escola Pública;Veterano;Ágata;5.910;8.0;8.3;5.0;3.9;6.6;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;5.0;5.0;Nível 1 (4o ano);-1.0
ALUNO-1652;;;;;;;;;;;;;;;;;;;;
ALUNO-1653;;;;;;;;;;;;;;;;;;;;
ALUNO-1654;2.0;I;Escola Pública;Veterano;Ametista;7.219;9.0;7.9;5.0;6.9;7.5;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.1;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1655;1.0;J;Escola Pública;Veterano;Ametista;7.247;7.4;8.8;7.5;4.7;8.1;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.8;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1656;;;;;;;;;;;;;;;;;;;;
ALUNO-1657;;;;;;;;;;;;;;;;;;;;
ALUNO-1658;5.0;A;Rede Decisão;Veterano;Topázio;8.355;10.0;8.3;7.5;9.0;8.0;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Sim;9.3;5.0;Nível 6 (2o EM);-1.0
ALUNO-1659;1.0;G;Escola Pública;Veterano;Ametista;7.757;8.5;9.6;6.9;6.6;8.3;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.2;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1660;3.0;B;Escola Pública;Veterano;Ametista;7.289;10.0;5.8;7.5;6.4;7.1;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;6.9;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1661;;;;;;;;;;;;;;;;;;;;
ALUNO-1662;;;;;;;;;;;;;;;;;;;;
ALUNO-1663;;;;;;;;;;;;;;;;;;;;
ALUNO-1664;;;;;;;;;;;;;;;;;;;;
ALUNO-1665;2.0;G;Escola Pública;Ingressante;Topázio;8.581;10.0;8.3;7.5;8.3;8.1;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.4;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1666;3.0;G;Rede Decisão;Veterano;Ágata;6.883;8.8;7.5;6.3;6.0;7.9;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não avaliado;Não;7.0;5.0;Nível 4 (9o ano);-1.0
ALUNO-1667;3.0;D;Escola Pública;Ingressante;Ágata;6.469;9.2;5.0;4.4;7.4;9.1;Promovido de Fase + Bolsa;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;6.2;5.0;Nível 4 (9o ano);-1.0
ALUNO-1668;1.0;C;Escola Pública;Veterano;Ágata;6.557;8.5;8.3;7.5;2.9;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.1;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1669;;;;;;;;;;;;;;;;;;;;
ALUNO-1670;;;;;;;;;;;;;;;;;;;;
ALUNO-1671;;;;;;;;;;;;;;;;;;;;
ALUNO-1672;3.0;F;Escola Pública;Veterano;Quartzo;4.625;9.2;4.7;5.6;1.3;7.3;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;3.6;5.0;Nível 5 (1o EM);-2.0
ALUNO-1673;3.0;D;Escola Pública;Ingressante;Ametista;7.747;8.8;6.4;7.5;9.0;8.3;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Não avaliado;Não;8.6;5.0;Nível 5 (1o EM);-2.0
ALUNO-1674;3.0;M;Escola Pública;Ingressante;Ametista;7.542;7.9;6.1;7.5;7.1;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;8.1;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1675;1.0;F;Escola Pública;Ingressante;Ametista;7.310;8.5;8.8;7.5;5.1;8.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.1;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1676;3.0;C;Escola Pública;Veterano;Ametista;6.908;8.3;6.4;7.5;6.2;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.8;5.0;Nível 4 (9o ano);-1.0
ALUNO-1677;;;;;;;;;;;;;;;;;;;;
ALUNO-1678;;;;;;;;;;;;;;;;;;;;
ALUNO-1679;6.0;A;Rede Decisão;Veterano;Ametista;7.233;8.3;7.2;7.5;7.0;8.0;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;7.6;5.0;Nível 7 (3o EM);-1.0
ALUNO-1680;;;;;;;;;;;;;;;;;;;;
ALUNO-1681;;;;;;;;;;;;;;;;;;;;
ALUNO-1682;;;;;;;;;;;;;;;;;;;;
ALUNO-1683;;;;;;;;;;;;;;;;;;;;
ALUNO-1684;0.0;P;Escola Pública;Ingressante;Ametista;7.604;9.0;7.5;7.5;5.9;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.6;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1685;2.0;N;Rede Decisão;Veterano;Ametista;7.440;7.5;7.5;7.5;5.3;8.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.9;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1686;4.0;G;Rede Decisão;Ingressante;Ametista;7.494;7.1;8.1;6.9;7.6;8.1;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;8.3;5.0;Nível 6 (2o EM);-2.0
ALUNO-1687;1.0;N;Escola Pública;Ingressante;Ametista;8.064;9.0;10.0;7.5;6.1;8.1;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Sim;9.4;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1688;;;;;;;;;;;;;;;;;;;;
ALUNO-1689;2.0;N;Rede Decisão;Veterano;Ametista;7.261;9.5;7.5;6.3;4.2;7.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.9;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1690;;;;;;;;;;;;;;;;;;;;
ALUNO-1691;1.0;G;Escola Pública;Ingressante;Ametista;7.885;7.0;9.6;7.5;7.3;8.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase + Bolsa;Não avaliado;Não;8.8;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1692;2.0;G;Escola Pública;Ingressante;Ágata;6.029;0.0;5.4;7.5;6.3;8.3;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.0;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1693;3.0;C;Escola Pública;Veterano;Ametista;7.239;8.8;6.1;7.5;5.0;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.2;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1694;0.0;K;Escola Pública;Ingressante;Quartzo;3.300;8.0;0.0;7.5;0.0;2.5;Não avaliado;Alocado em Fase anterior;Não avaliado;Não avaliado;Não;5.0;5.0;Nível 2 (5o e 6o ano);-2.0
ALUNO-1695;;;;;;;;;;;;;;;;;;;;
ALUNO-1696;;;;;;;;;;;;;;;;;;;;
ALUNO-1697;0.0;J;Escola Pública;Ingressante;Topázio;8.596;9.5;10.0;7.5;7.7;8.8;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não avaliado;Sim;9.9;5.0;Nível 2 (5o e 6o ano);-2.0
ALUNO-1698;;;;;;;;;;;;;;;;;;;;
ALUNO-1699;;;;;;;;;;;;;;;;;;;;
ALUNO-1700;0.0;R;Escola Pública;Ingressante;Topázio;8.254;9.5;10.0;7.5;6.6;8.1;Promovido de Fase;Promovido de Fase + Bolsa;Não avaliado;Não avaliado;Sim;9.6;5.0;Nível 1 (4o ano);-1.0
ALUNO-1701;1.0;N;Escola Pública;Veterano;Ágata;5.933;6.3;7.9;6.3;2.7;6.9;Alocado em Fase anterior;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.8;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1702;;;;;;;;;;;;;;;;;;;;
ALUNO-1703;;;;;;;;;;;;;;;;;;;;
ALUNO-1704;;;;;;;;;;;;;;;;;;;;
ALUNO-1705;1.0;B;Escola Pública;Ingressante;Ágata;6.249;9.0;7.1;7.5;5.4;5.8;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.1;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1706;;;;;;;;;;;;;;;;;;;;
ALUNO-1707;;;;;;;;;;;;;;;;;;;;
ALUNO-1708;;;;;;;;;;;;;;;;;;;;
ALUNO-1709;;;;;;;;;;;;;;;;;;;;
ALUNO-1710;;;;;;;;;;;;;;;;;;;;
ALUNO-1711;3.0;L;Rede Decisão;Veterano;Topázio;8.296;7.9;7.5;7.5;7.2;8.5;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Não avaliado;Sim;9.8;10.0;Nível 2 (5o e 6o ano);1.0
ALUNO-1712;1.0;G;Escola Pública;Veterano;Quartzo;4.081;9.5;0.4;7.5;1.1;7.2;Não avaliado;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;4.3;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1713;;;;;;;;;;;;;;;;;;;;
ALUNO-1714;4.0;F;Escola Pública;Veterano;Ágata;6.427;8.8;6.4;1.9;6.3;8.3;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não;7.5;5.0;Nível 5 (1o EM);-1.0
ALUNO-1715;0.0;L;Escola Pública;Ingressante;Ametista;7.965;9.0;8.3;7.5;6.1;7.2;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.6;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1716;;;;;;;;;;;;;;;;;;;;
ALUNO-1717;2.0;P;Escola Pública;Veterano;Quartzo;5.207;0.0;3.3;7.5;5.8;7.5;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;6.9;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1718;;;;;;;;;;;;;;;;;;;;
ALUNO-1719;2.0;N;Escola Pública;Veterano;Ametista;7.107;9.0;5.4;7.5;5.2;7.9;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.7;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1720;;;;;;;;;;;;;;;;;;;;
ALUNO-1721;5.0;F;Rede Decisão;Veterano;Ágata;6.050;5.4;3.6;5.0;6.6;7.0;Mantido na Fase atual;Mantido na Fase + Bolsa;Promovido de Fase;Mantido na Fase atual;Não;6.3;10.0;Nível 5 (1o EM);0.0
ALUNO-1722;2.0;H;Escola Pública;Veterano;Ametista;7.604;9.5;7.5;7.5;7.4;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.3;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1723;1.0;F;Escola Pública;Veterano;Ágata;5.751;8.0;5.8;7.5;0.9;7.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.9;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1724;2.0;G;Rede Decisão;Veterano;Ametista;6.892;9.0;5.8;7.5;5.6;7.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.2;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1725;2.0;A;Rede Decisão;Veterano;Topázio;8.767;8.5;10.0;5.0;8.6;7.9;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Sim;9.5;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1726;;;;;;;;;;;;;;;;;;;;
ALUNO-1727;3.0;G;Rede Decisão;Veterano;Ágata;6.858;7.9;6.1;4.4;6.4;6.9;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não avaliado;Não;7.2;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1728;;;;;;;;;;;;;;;;;;;;
ALUNO-1729;0.0;K;Escola Pública;Ingressante;Topázio;8.931;9.5;10.0;7.5;6.9;8.4;Mantido na Fase + Bolsa;Mantido na Fase + Bolsa;Não avaliado;Não avaliado;Sim;10.0;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1730;3.0;J;Escola Pública;Veterano;Ametista;7.693;8.8;8.3;7.5;7.5;7.7;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;8.1;5.0;Nível 5 (1o EM);-2.0
ALUNO-1731;;;;;;;;;;;;;;;;;;;;
ALUNO-1732;0.0;I;Escola Pública;Veterano;Ametista;7.506;10.0;10.0;6.9;6.4;7.8;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.3;5.0;Nível 2 (5o e 6o ano);-2.0
ALUNO-1733;;;;;;;;;;;;;;;;;;;;
ALUNO-1734;;;;;;;;;;;;;;;;;;;;
ALUNO-1735;2.0;P;Escola Pública;Veterano;Quartzo;3.752;0.0;1.7;7.5;0.8;7.2;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não avaliado;Não;6.5;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1736;;;;;;;;;;;;;;;;;;;;
ALUNO-1737;0.0;S;Escola Pública;Ingressante;Ametista;7.400;7.0;10.0;7.5;6.3;2.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.2;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1738;1.0;B;Escola Pública;Veterano;Ametista;7.449;8.0;10.0;7.5;5.2;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;8.1;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1739;;;;;;;;;;;;;;;;;;;;
ALUNO-1740;;;;;;;;;;;;;;;;;;;;
ALUNO-1741;2.0;M;Escola Pública;Ingressante;Ametista;7.292;9.0;7.9;7.5;6.1;8.1;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.7;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1742;1.0;N;Escola Pública;Veterano;Ametista;7.636;9.0;8.3;7.5;6.3;8.1;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.7;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1743;3.0;J;Rede Decisão;Veterano;Topázio;8.475;9.6;8.9;7.5;6.9;7.9;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.1;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1744;2.0;H;Escola Pública;Veterano;Quartzo;4.946;9.0;0.8;7.5;1.1;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.3;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1745;3.0;J;Rede Decisão;Veterano;Ametista;7.844;8.8;7.2;7.5;5.8;7.9;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.2;10.0;Nível 2 (5o e 6o ano);1.0
ALUNO-1746;;;;;;;;;;;;;;;;;;;;
ALUNO-1747;;;;;;;;;;;;;;;;;;;;
ALUNO-1748;;;;;;;;;;;;;;;;;;;;
ALUNO-1749;;;;;;;;;;;;;;;;;;;;
ALUNO-1750;1.0;F;Escola Pública;Veterano;Ametista;7.219;9.0;9.2;7.5;1.9;7.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.9;10.0;Nível 1 (4o ano);0.0
ALUNO-1751;0.0;O;Escola Pública;Ingressante;Ametista;7.896;9.0;10.0;7.5;5.8;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Sim;9.2;5.0;Nível 1 (4o ano);-1.0
ALUNO-1752;;;;;;;;;;;;;;;;;;;;
ALUNO-1753;;;;;;;;;;;;;;;;;;;;
ALUNO-1754;3.0;B;Escola Pública;Ingressante;Ametista;7.008;9.6;6.1;7.5;5.6;7.1;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.2;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1755;6.0;C;Rede Decisão;Veterano;Ágata;5.672;7.5;3.9;0.0;6.8;7.1;Mantido na Fase atual;Promovido de Fase;Não avaliado;Promovido de Fase;Não;5.4;10.0;Nível 6 (2o EM);0.0
ALUNO-1756;2.0;D;Escola Pública;Veterano;Ametista;6.917;8.4;5.4;7.5;7.1;7.5;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;7.8;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1757;2.0;P;Escola Pública;Veterano;Topázio;8.782;9.0;7.9;7.5;8.4;9.2;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não avaliado;Sim;9.7;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1758;;;;;;;;;;;;;;;;;;;;
ALUNO-1759;1.0;B;Escola Pública;Veterano;Topázio;8.863;9.5;10.0;7.5;8.1;7.5;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Sim;9.0;10.0;Nível 1 (4o ano);0.0
ALUNO-1760;1.0;R;Escola Pública;Ingressante;Ametista;7.451;10.0;8.3;7.5;5.1;8.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.3;5.0;Nível 3 (7o e 8o ano);-2.0
ALUNO-1761;;;;;;;;;;;;;;;;;;;;
ALUNO-1762;2.0;M;Escola Pública;Veterano;Ametista;7.679;8.0;9.2;7.5;5.8;8.3;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não avaliado;Sim;9.0;5.0;Nível 3 (7o e 8o ano);-1.0
